review_id,sentence_id,Time,sentence_type,sentence
94,10105,2014-12-14 00:00:00,q,"I realized that, it is not the shouting of my father or my boss or my wife that disturbs me, but it's my inability to handle the disturbances caused by their shouting that disturbs me."
94,10106,2014-12-14 00:00:00,q,"It's not the traffic jams on the road that disturbs me, but my inability to handle the disturbance caused by the traffic jam that disturbs me."
94,10107,2014-12-14 00:00:00,q,"More than the problem, it's my reaction to the problem that creates chaos in my life."
94,10108,2014-12-14 00:00:00,q,"Lessons learnt from the story: I understood, I should not react in life."
94,10109,2014-12-14 00:00:00,q,I should always respond.
94,10110,2014-12-14 00:00:00,q,"The women reacted, whereas the waiter responded."
94,10111,2014-12-14 00:00:00,q,Reactions are always instinctive whereas responses are always well thought of.
94,10112,2014-12-14 00:00:00,q,A beautiful way to understand............LIFE.
94,10113,2014-12-14 00:00:00,q,"A beautiful speech by Sundar Pichai - an IIT-Stanford Alumnus and Global Head, Google Chrome and Android"
40,10114,2014-12-24 00:00:00,q,Balaji Viswanathan  has very clearly explained here how to do that in two of his answers.
40,10115,2014-12-24 00:00:00,q,One is  Balaji Viswanathan's answer to How can a software developer in India get a job in the US?  and another one is (very close to)  Balaji Viswanathan's answer to How can I get a job in USA?
38,10116,2015-02-13 00:00:00,q,Join a consultant/body shopper in US and get in there first on an H1.
38,10117,2015-02-13 00:00:00,q,There are quite a few out there ready to make money by placing you at some local company once you reach there.
38,10118,2015-02-13 00:00:00,q,They take the risk of getting you out there and get paid by charging commissions while placing you at some local company on contract position.
38,10119,2015-02-13 00:00:00,q, Apply for MSFT/Google once you are on H1 out there.
38,10120,2015-02-13 00:00:00,q,H1 transfer is something MSFT/Google would readily do after they interview you multiple times over the phone and for a whole full day on campus face to face.
54,10121,2015-05-02 00:00:00,q,In question you say you are from IIT Bombay.
54,10122,2015-05-02 00:00:00,q,"In the details, you are saying you are CS Undergrad from IITK."
54,10123,2015-05-02 00:00:00,q,Where are you?
90,10124,2015-05-05 00:00:00,q,"In India, Google uses .co.in variant."
90,10125,2015-05-05 00:00:00,q,.in variant is redirected to .co.in; try visiting http://google.in and not https://google.in
11,10126,2015-05-12 00:00:00,q,Google Analytics is spreading widely in India since last couple of years.
11,10127,2015-05-12 00:00:00,q,"when you say scope can you elaborate it from which perspective(ecommerce store owner, web analyst) you would like to know about it?"
12,10128,2015-05-12 00:00:00,q,"Every company is running its website for its brand recognition either it be- flipkart, tata, mytabletguru."
12,10129,2015-05-12 00:00:00,q,"Here, with less expenses you explore all over the nation."
12,10130,2015-05-12 00:00:00,q, Role of Web Analyst is to analyze the website & to run the website.
12,10131,2015-05-12 00:00:00,q,Analyzation is as much important like Brain in human.
12,10132,2015-05-12 00:00:00,q,I can assure you that through analytics you have oppturnity with any company specially:- e-commerce industry
67,10133,2015-07-15 00:00:00,q,"Probably the most precise answer to your question would be ""Brain washing."""
66,10134,2015-07-18 00:00:00,q,My teacher's classmate joined the Al-Qaeda about 8 years ago.
66,10135,2015-07-18 00:00:00,q,Hence I am narrating whatever she told me here.
66,10136,2015-07-18 00:00:00,q, She told me that her friend was with her in college.
66,10137,2015-07-18 00:00:00,q,She mentions that he was a computer whiz and electronics geek.
66,10138,2015-07-18 00:00:00,q,"Beyond the average engineering electronics person, his interest was in wireless devices and some crazy robotics stuff."
66,10139,2015-07-18 00:00:00,q,Don't really know the technical terms.
66,10140,2015-07-18 00:00:00,q,"After they graduated the guy moved to Australia for his higher education And it was here, my teacher told me that he was approached by some AL qaeda operative at a mosque."
66,10141,2015-07-18 00:00:00,q,I'm guessing he got to know of his prowess in the field of electronics.
66,10142,2015-07-18 00:00:00,q,The operative offered 3 things  1.
66,10143,2015-07-18 00:00:00,q,Wealth beyond measure  2.
66,10144,2015-07-18 00:00:00,q,Women 3.
66,10145,2015-07-18 00:00:00,q,"Contract - you work with me for a while, and after your contract is done, you will be rehabilitated back into the society with a new identity."
66,10146,2015-07-18 00:00:00,q," I do not know how or what went through his head, but he took the deal."
66,10147,2015-07-18 00:00:00,q,He informed his parents and flew to Afghanistan from Australia.
66,10148,2015-07-18 00:00:00,q,That's the last they heard of him according to my teacher.
66,10149,2015-07-18 00:00:00,q,"His parents called a press conference the next day and publicly broke their ties with their son, saying they are true citizens of their nation and will not be associated with any of his activities."
66,10150,2015-07-18 00:00:00,q," The guy who got recruited, shared this info with his best buddy, who was also my teachers classmate and she got the news through him."
66,10151,2015-07-18 00:00:00,q,"My teacher is a pretty old lady, and I trust what she said, because I could see the reactions her face gave as she narrated it."
66,10152,2015-07-18 00:00:00,q,She did it on friendship day in 2012 along with the advice of not doing such shit.
66,10153,2015-07-18 00:00:00,q, I couldn't agree with her more.
66,10154,2015-07-18 00:00:00,q,  Whatever happened to his parents though.
66,10155,2015-07-18 00:00:00,q, May God give them strength.
70,10156,2015-07-20 00:00:00,q,"Hard work, work on awesome projects."
70,10157,2015-07-20 00:00:00,q,Bring your ideas to real app/website using the stack that they use.
70,10158,2015-07-20 00:00:00,q,For example : if you're applying for an internship at Twitter — do a project using Ruby on Rails.
70,10159,2015-07-20 00:00:00,q," Make something that tell them you're the perfect candidate using your creativity, programming skills, thinking skills."
71,10160,2015-07-21 00:00:00,q,LEARN this is the only thing that can help you to land to your dream job.
71,10161,2015-07-21 00:00:00,q,1.
71,10162,2015-07-21 00:00:00,q,Topics to focus on...         a.
71,10163,2015-07-21 00:00:00,q,Algorithms - the most important part        b.
71,10164,2015-07-21 00:00:00,q,"Data structures - a detail approach, clarity in concepts, knowing the in and out of every algorithm , every data structure."
71,10165,2015-07-21 00:00:00,q,       c.
71,10166,2015-07-21 00:00:00,q,Database management        d.
71,10167,2015-07-21 00:00:00,q,Operating systems 2.
71,10168,2015-07-21 00:00:00,q,Projects - make projects that really matter.
71,10169,2015-07-21 00:00:00,q,      They should show you skills and depth of   .   your knowledge.
71,10170,2015-07-21 00:00:00,q,Ok you tried to build a  .   compiler or a search engine just by reading      stuffs from here and there..do u actually      know how they work? What enhancements       have you done? 3.
71,10171,2015-07-21 00:00:00,q,Programming languages - knowing the syntax of bunch of the languages and having no depth in a single one? Learn PROPERLY one or two.
71,10172,2015-07-21 00:00:00,q,That would be enough.
71,10173,2015-07-21 00:00:00,q,4.
71,10174,2015-07-21 00:00:00,q,Practice - Practice a LOT..answer questions on sites like  www.geekforgeeks.com  or  www.careercup.com  . Practice competitive coding.
71,10175,2015-07-21 00:00:00,q,There are lots of sites available on that.
71,10176,2015-07-21 00:00:00,q,5.
71,10177,2015-07-21 00:00:00,q,Learn from others - Check out some profiles on the LinkedIn.
71,10178,2015-07-21 00:00:00,q,See what projects they did in their college.
71,10179,2015-07-21 00:00:00,q,What you can do.
71,10180,2015-07-21 00:00:00,q,Stay updated.
71,10181,2015-07-21 00:00:00,q,I guess it would be  enough.It  really depends upon your level of commitment.
71,10182,2015-07-21 00:00:00,q,Happy learning.. :)
55,10183,2015-08-11 00:00:00,q,There are many that serve India if not global.Yes most of them are ecommerce startups.
55,10184,2015-08-11 00:00:00,q,"Toname a few  Zomato ,Grofers,Myntra,Vidooly,Flipkart etc."
55,10185,2015-08-11 00:00:00,q,The problem with India is some of the leading business giants wants to control everything as  pure business and give very less importance to innovation and promotion .so In course of time our startups are doomed as they do not receive apt funding and resources.
55,10186,2015-08-11 00:00:00,q,Review aggregators Spoteazy  –  Review Reviewgist  –  Review QuarkRank  –  Review Naaptol Online Printing Myntra  –  Review Pringoo  –  Review Dilsebol  –  Review Webvastra Online shopping flipkart yehisahi OrderMonger Anyprice Autsun Storrz PlaygroundOnline Online Photo Sharing/Tools Merasnap Itasveer Picsquare Digitalphotosindia Flauntr Postalz  – Lets you to create and send postalz.
55,10187,2015-08-11 00:00:00,q,Web 2.0 meets greeting cards.
55,10188,2015-08-11 00:00:00,q,Alabot Stock Related MarketHero  – Online Share trading game KheloStocks  – Online Share trading game Moneyoga.com MarketBuzz.in Local search/information Sadakmap  –  Review AskLaila JustDial Guruji Metromela TolmolBol Dwaar Citipals Onyomo Antya Ghoomo Ubona TastyKhana  – Search restaurants and book.
55,10189,2015-08-11 00:00:00,q,"Instant Messaging/Voip i-msgr Tringme Community based shopping reviews ShoppingShouts MyProdoktSpace  –  Interview Online Classifieds indibiz.tv Infibeam  – For cars Consumer Internet Yulop Hooeey Kyazoonga KyaKare  – City wide events listing FirstPhera  – Build your wedding site Moviemazic  – Movies related portal TradeCracker  – Share market simulator ecompare  – Compare Home loans, Credit cards … Ticketvala  – Bus Reservation Redbus GamezIndia  – Online games JeetegaKaun  – Online polls Blogbard  – Listen to your blogs Rivals4ever  – Create Rivalry CampusBooks  – Sell your old semester Books people2meet  – People search portal LordsOfOdds  – Online Betting Citizenmatters  – Highlights civic issues in Bangalore Consumer Internet For Women MemSaab Pinkvilla SitaGita IndiWo Stylekandy Mobile Related Vakow Mobisy –  Interview Chittr  – Microblogging MocoDile 160by2 activemobs Ziva mChek Voiee mapunity Fonemine Bankaro mvies.in mKhoj MobMe Mobshare Snockles Motvik email@mobile MeOnGo SMSMyEmail Cellmate  – Social networking using sms Specialized Search Diffen  – Find difference between two categories."
55,10190,2015-08-11 00:00:00,q,Sneakcast  – Videos search Video sharing Interval Contextual Widgets hover.in Minekey Localized apps Paahijen Internet Music Streaming Hummaa Rhydhun Dhingana Music Streaming for Independent artists Muziboo Tempostand Radioverve Job Portals Reffster Criticat  –  Post Talentty Coders2020 CoCubes  – Connecting companies and colleges Study Related Uniguru Professional Blogging/Blog Directory WATBlog IndiBlogger.in  –  Post BlogAdda  – Post Marketing/Ad Agency Phonethics Social Networks Buzzintown  – Discover local events Revvs.net  – Social network for F1 fans CommonFloor  – Social Network for people staying in bigger flats.
55,10191,2015-08-11 00:00:00,q,Nunook  – Games + Social network Deal aggregators DealMaadi AllIndiaDeals SingDeals OnlineDeals Micro Finance Dhanax Restaurant Reviews NeedGrub Burrp MealPundit HungryZone  – Online food catering Real estate Search Zamanzar It goes only to show in India there are not ample and apt opportuniteis to nurture talent and hence meritocratic people are forced to work at the mercy of US tech giants who value their talent and use them up wholly and rebranding all the innovations in their name.Its sad but thats the reality Sir.Hopefully picture will change in next 10-20 years.
56,10192,2015-08-11 00:00:00,q,Have you heard about micromax?
79,10193,2015-08-11 00:00:00,q,"Short Answer : No Long Answer: The guy made it himself . Because he was born in India ,got his bachelors from India , there's attachment but you just can't take credit for his success."
79,10194,2015-08-11 00:00:00,q,"Sundar started as Product managers , worked hard for 11 years . It is his hard work, all credits goes to him only."
81,10195,2015-08-11 00:00:00,q,I don't think so 'credit' is the right word here . But Indians can definitely feel proud about it .India is the country which provided him the platform to groom himself.
81,10196,2015-08-11 00:00:00,q,United States might have made him a great leader or capable CEO but first India made him a great engineer (with due respect to the  talent sundar possesses and the contributions made by his family members)
83,10197,2015-08-11 00:00:00,q,Noo..not India...but yes the nationality should get the credit..Hats off to the man n of course T he Indians ..we can make anything possible:)
82,10198,2015-08-13 00:00:00,q,NO!! We as Indians are happy for him but today whatever he has achieved is only because of his planing and hard work and full credit should go to him and his family.
58,10199,2015-08-16 00:00:00,q,"Fortunately, that relationship has  been  and is already well leveraged."
58,10200,2015-08-16 00:00:00,q,"The first generation of Indian workforces which migrated after graduating from top schools (like IITs) in the 1960s and 70s, are  now  executives, investors and Professors in areas where they have helped offshore work to India."
58,10201,2015-08-16 00:00:00,q,The IT-boom in India was enabled quite efficiently due to the lobbying efforts of this generation of Indian-Americans.
58,10202,2015-08-16 00:00:00,q,"Similarly, this small population wields a disproportionate political acumen (relative to its size, probably negligible as a whole though), which is pushing for greater business co-operation and even the original nuclear deal."
58,10203,2015-08-16 00:00:00,q, It was this group which cheered for Modi at Madison Square Garden as they were cheering for India and for themselves.
58,10204,2015-08-16 00:00:00,q,"But  overall, the South Asian community in the USA is <4 million total, while the East Asian origin community is at least 10 million."
58,10205,2015-08-16 00:00:00,q,Thus these countries have a much larger clout in terms of cultural impact and visible presence in  Amreeka.
58,10206,2015-08-16 00:00:00,q," Given the size of the desi community and much more  recent  history of migration there, I doubt it can increase beyond present levels."
80,10207,2015-08-19 00:00:00,q,"The question is if India wants to take credit for Sundar Pichai’s success, why in the world, he had to move to the US for better prospects? Let success or failure be an individual phenomenon."
80,10208,2015-08-19 00:00:00,q,"When the society does not support an individual during his failures, it doesn’t deserve to share the joy of his/her success."
80,10209,2015-08-19 00:00:00,q, Page on linkedin.com
53,10210,2015-09-11 00:00:00,q,If you are really good than you don't need to be afraid of going to US or MS once you are  there.no  one care about the past academics.they would emphasize on B.tech cgpa.find a universiy in california and you would land up in microsoft/google/FB/apple/IBM.
59,10211,2015-09-28 00:00:00,q,In india google map is accurate whis precious gps location U have to provide extreme gps settings to get accurate location It works very good...........
60,10212,2015-09-29 00:00:00,q,It is almost fine . But not updated frequently . You may not see new roads very soon in the maps.
36,10213,2015-10-27 00:00:00,q,Join a consultant/body shopper in US and get in there first on an H1.
36,10214,2015-10-27 00:00:00,q,There are quite a few out there ready to make money by placing you at some local company once you reach there.
36,10215,2015-10-27 00:00:00,q,They take the risk of getting you out there and get paid by charging commissions while placing you at some local company on contract position.
36,10216,2015-10-27 00:00:00,q, Apply for MSFT/Google once you are on H1 out there.
36,10217,2015-10-27 00:00:00,q,H1 transfer is something MSFT/Google would readily do after they interview you multiple times over the phone and for a whole full day on campus face to face.
36,10218,2015-10-27 00:00:00,q,and follow the following steps.
36,10219,2015-10-27 00:00:00,q,"1)Make your resume stronger.Participate in codechef , interviewstreet etc 2)Some big companies also have 24 hr coding events on interviewstreet etc 3)Amazon recently had a code ninja event.They also have code ninja on their website.If you solve that you may get a interview call Last : prepare hard by going to  Programming Interview Questions | CareerCup And yes i have seen people from tcs get into amazon."
36,10220,2015-10-27 00:00:00,q,Its very difficulty but not impossible.
36,10221,2015-10-27 00:00:00,q,CGPA does not matter for big companies .I have seen 9 pointers who suck at coding.
36,10222,2015-10-27 00:00:00,q,"Most impt thing :You need to passionate for coding.If you are not then there is no point . Another approach (Indirect but more feasible) : Get into some decent product dev company like oracle , symantec, pega."
36,10223,2015-10-27 00:00:00,q,Having this name on your resume will increase your chances of getting call from big companies.
36,10224,2015-10-27 00:00:00,q,Bipul Jaiswal
93,10225,2015-11-20 00:00:00,q,Thank you for A2A.
93,10226,2015-11-20 00:00:00,q,"But sorry, I'm not the right person to answer this."
93,10227,2015-11-20 00:00:00,q,"I don't have a sufficient knowledge on this topic, so i suggest you to inquire about this in the search bar of Quora."
93,10228,2015-11-20 00:00:00,q,You will find lot of related queries and you may fight best answers written by the industry experts.
93,10229,2015-11-20 00:00:00,q,You will be guided in a right manner there.
93,10230,2015-11-20 00:00:00,q,"So many students have queries related to this, you may search for those topics in the search bar, and even you will get to know what kind of preparation is needed for your query."
93,10231,2015-11-20 00:00:00,q,All the best.
57,10232,2015-12-15 00:00:00,q,India should leverage this clout by getting higher education infrastructure strengthened in India.
57,10233,2015-12-15 00:00:00,q,"One way this can be done by improving indigenous research facilities, and making them more accessible to people, in more institutes."
57,10234,2015-12-15 00:00:00,q,This would give impetus to industry as well as academia.
57,10235,2015-12-15 00:00:00,q,"Indians are hungry for knowledge, and I've sensed the yearning for higher education in many people I've known."
57,10236,2015-12-15 00:00:00,q,"This results in many people leaving the country, whereas if the scope, opportunity and infrastructure for cutting edge research was improved in India - say, by procuring expensive capital equipment for research - we'd open up Indian academia to many more people."
57,10237,2015-12-15 00:00:00,q,Thanks for the A2A.
69,10238,2016-02-20 00:00:00,q,Start with Moment of Inspiration 3D.
69,10239,2016-02-20 00:00:00,q,MoI3D.
69,10240,2016-02-20 00:00:00,q,It's a very simple software that will introduce you to the concept of nurbs modelling.
69,10241,2016-02-20 00:00:00,q,"You can parallely branch out to three domains, viz Parametric Modelling, SubD modelling, and Hybrid Modelling (a combination of the two, eg TSplines technology) "
37,10242,2016-03-19 00:00:00,q,Applying directly and getting a job is very very hard.
37,10243,2016-03-19 00:00:00,q,Check jobs in amazon or Google us and apply on them.
37,10244,2016-03-19 00:00:00,q," Some of the time if your profile,  skills sets are high they do take interview but the complexity rate is too Damm high but if you manage to Crack that all visa sponsorship will be done."
37,10245,2016-03-19 00:00:00,q," Other easy way,  Join any MS program,  it will good for your career as well."
37,10246,2016-03-19 00:00:00,q," During MS,  make sure to score high and build things,  keep a good contact with professors."
