2017-04-20 20:13:56,Anybody looking for work around nashville? Long story short... our culture is fun and bomb... Salary based... no... https://t.co/gZcpOE2ClC
2017-04-20 20:06:09,"How to Uncover a Company’s Culture Before You Work There
https://t.co/V9RyXbHQCR https://t.co/05mrROaWSH"
2017-04-20 20:05:29,"@GeographyTom9 @EnserMark I'm at an international schl &amp; this culture doesn't exist, teachers often go home so prob… https://t.co/37ApzVe0Fk"
2017-04-20 20:02:48,"Q&amp;A with Microsoft CEO Satya Nadella: On artificial intelligence, work culture, and what's next - ... https://t.co/cG9x21w8Gq #ai #ml #dl"
2017-04-20 20:02:18,the work of the world’s most skilled photographers is on #exhibition in #Paris this spring ! https://t.co/lRtrsIOQJ9 https://t.co/eRBYCDdrWr
2017-04-20 20:01:36,"Will Bill O’Reilly’s departure change the work culture at Fox News? “They have a lot of work to do,” @Sunny Hostin… https://t.co/DlS8WAOItp"
2017-04-20 20:01:00,"Ever visited the @CAAMinLA? They work to preserve, collect and protect the art, history and culture and of African Americans!"
2017-04-20 20:00:26,"Happy birthday to legendary photog @WEEMSCarrie! Revisit her #LennyInterview for more on her raw, personal work… https://t.co/pfDNxoeS3x"
2017-04-20 20:00:20,"Q&amp;A with Microsoft CEO Satya Nadella: On artificial intelligence, work culture, and what's next - ... https://t.co/i2eW4KS8ii #ai #ml #dl"
2017-04-20 20:00:16,"@aterkel @alexburnsNYT Never understood the blooper culture @oreillyfactor, show required almost no work or origina… https://t.co/F530A6ZjFr"
2017-04-20 19:59:19,#com200 #tapoutfitnesswh #tfwh Cultural approach distinct work place culture and distinct living culture by playing smashbros etc
2017-04-20 19:55:35,This work culture needs to change. https://t.co/tJBVG7X36G
2017-04-20 19:54:05,43 Company Culture Improvement Ideas (That Actually Work) https://t.co/EteB1SkC2Z https://t.co/atqkBAfBfU
2017-04-20 19:52:42,"@jasschools Yes, they're doing brilliant work with culture and language. Beautiful displays and excellent learning in a lovely environment👍"
2017-04-20 19:51:56,Most employees would rather take a pay cut than work in a culture they don't like. https://t.co/lb3H9MAOhD
2017-04-20 19:51:02,"@MaryJaneDaum It's about culture and communication. We're going to do the work, but here's why - it will help prepa… https://t.co/TiBtNokchR"
2017-04-20 19:48:54,"""The more common the culture the less demand for 'government.' Why do you think western governments work so hard to destroy culture?"""
2017-04-20 19:48:48,Women describe 'Bill O'Reilly culture' at Fox https://t.co/dDsR1nb2hK https://t.co/k32yVUyl4w
2017-04-20 19:47:18,"#Accountability requires #leadership to work on what is most important.
https://t.co/vk6pD1k3dA #Leadership… https://t.co/e7o6QskTcw"
2017-04-20 19:45:51,7 Better Questions To Ask Interviewers Than “How’s Your Work Culture?” https://t.co/dkrsdyXJDQ
2017-04-20 19:44:02,"#BayAreaBPTW: Values and feedback drive culture at @salesforce, which has a suite of high-end perks… https://t.co/E5uzJMhuJ0"
2017-04-20 19:43:06,"Culture refinement is vital work that requires a leader's time, energy, &amp; intention to help craft #WorkPlaceInspiration #Quote"
2017-04-20 19:42:15,Women describe Bill O'Reilly culture at Fox https://t.co/JYfPSTdjaT Via (Harradox)
2017-04-20 19:41:28,7 Better Questions To Ask Interviewers Than “How’s Your Work Culture?” https://t.co/VaCvOTeolq
2017-04-20 19:40:15,NHAS members excited to work on Culture Night preparations for tomorrow #artists https://t.co/C0GXdCV0cm
2017-04-20 19:37:55,Women describe Bill O'Reilly culture at Fox https://t.co/1HAi9mNbhD https://t.co/JemUj8ViC1
2017-04-20 19:37:41,"""Everyone has something wrong with them. Get excited when you find it, because now you can work around it"" Nicole Price on culture #CXLyceum"
2017-04-20 19:36:23,Women describe Bill O'Reilly culture at Fox https://t.co/lglsYKMd8R https://t.co/fJrbp411aL
2017-04-20 19:36:18,"@mapduliand so agree with all of this. i like fewer working hours than in the usa, but find the work culture of the uk worse"
2017-04-20 19:36:03,"Change work culture, make people feel secure : UP CM to cops https://t.co/LSAK8I0MgT"
2017-04-20 19:35:40,@midnightdorifto @TamerlaneBlog That would work. Personally I'm thinking more 1.5 Aston Martin Ulster. Although the… https://t.co/9jcXpTIBws
2017-04-20 19:35:02,Be part of @Dell's future in #Engineering &amp; join our innovative work culture.  Apply now: https://t.co/Dph31ZRQvI https://t.co/grDWn1rP7X
2017-04-20 19:34:42,Women describe Bill O'Reilly culture at Fox https://t.co/15cLMs92Z1 #SocialMedia https://t.co/o9M8Z31f3y
2017-04-20 19:34:38,"@iaincredible Unconscious bias refers to assumptions that influence decision-making, often based on culture &amp; exper… https://t.co/UF4317rHgq"
2017-04-20 19:33:27,Women describe Bill O'Reilly culture at Fox https://t.co/VdavCKBTwM https://t.co/mycFM86Ruq
2017-04-20 19:33:27,Women describe Bill O'Reilly culture at Fox https://t.co/wxwicum531 https://t.co/UneLW8la9d
2017-04-20 19:33:25,Women describe Bill O'Reilly culture at Fox https://t.co/0t4icmXqny https://t.co/IoLzp9Rv04
2017-04-20 19:33:23,Women describe Bill O'Reilly culture at Fox https://t.co/qvXn2ZiPES https://t.co/M0aNEIB5oQ
2017-04-20 19:33:22,Women describe Bill O'Reilly culture at Fox https://t.co/jGLhXqmxDR https://t.co/ByZv0DjlIs
2017-04-20 19:33:20,Women describe Bill O'Reilly culture at Fox https://t.co/7u5uNVIYjq https://t.co/RScXge9s4V
2017-04-20 19:33:17,Women describe Bill O'Reilly culture at Fox https://t.co/mbeju3xoiK https://t.co/WkRQtNvbHO
2017-04-20 19:33:16,Women describe Bill O'Reilly culture at Fox https://t.co/oxp83b0Ek5 https://t.co/oV5Bk7wHqh
2017-04-20 19:33:16,Women describe Bill O'Reilly culture at Fox https://t.co/qpdT5i7jyz https://t.co/utTceVslCl
2017-04-20 19:33:15,Women describe Bill O'Reilly culture at Fox https://t.co/IKic0sInTd https://t.co/x0PMwkjzre
2017-04-20 19:33:15,Women describe Bill O'Reilly culture at Fox https://t.co/xdRFNkdRrE https://t.co/et0VilZk5W
2017-04-20 19:33:13,Women describe Bill O'Reilly culture at Fox https://t.co/49InPEdsvP https://t.co/CigIBk5jSQ
2017-04-20 19:33:13,Women describe Bill O'Reilly culture at Fox https://t.co/81Bzr6OiSv https://t.co/vExERXzcHd
2017-04-20 19:33:13,Women describe Bill O'Reilly culture at Fox https://t.co/yac0N63Arw https://t.co/iQLzDezYSV
2017-04-20 19:33:12,Women describe Bill O'Reilly culture at Fox https://t.co/bXv7B9Lfjb https://t.co/m2w3EqxoRk
2017-04-20 19:33:09,Women describe Bill O'Reilly culture at Fox https://t.co/xR6Wa170qz
2017-04-20 19:33:07,Women describe Bill O'Reilly culture at Fox https://t.co/lH6QG0aveX https://t.co/3dAeaG240r
2017-04-20 19:32:53,Women describe Bill O'Reilly culture at Fox https://t.co/O7YEQFYJIZ https://t.co/A6dZxrsUWP
2017-04-20 19:32:48,This is why we need 'rebels' at work - diversity affects culture &amp; outcomes @pauljebb1 @SueSmithDN @2soprano https://t.co/IC49Lzk4x9
2017-04-20 19:32:47,Women describe Bill O'Reilly culture at Fox https://t.co/4PWUOrrYmO https://t.co/RQ9CE5IuOd
2017-04-20 19:32:46,Women describe Bill O'Reilly culture at Fox https://t.co/iA68guRgut https://t.co/gTMZ1hsl87
2017-04-20 19:32:46,Women describe Bill O'Reilly culture at Fox https://t.co/t879vLYJaM https://t.co/9BKH2JjJlZ
2017-04-20 19:32:44,Women describe Bill O'Reilly culture at Fox https://t.co/CE3xdxkyyL #news #breaking https://t.co/Ye0mIkQ38M
2017-04-20 19:32:43,Women describe Bill O'Reilly culture at Fox: Female commentators share their experiences working at Fox News.… https://t.co/dsNfSHWj3N
2017-04-20 19:32:43,Women describe Bill O'Reilly culture at Fox https://t.co/xyEZzef4PR https://t.co/urlY4AbIAG
2017-04-20 19:32:40,Women describe Bill O'Reilly culture at Fox https://t.co/QGXefqzLiy
2017-04-20 19:32:37,CNN - Women describe Bill O'Reilly culture at Fox https://t.co/T8GDVW4xrg
2017-04-20 19:32:36,Women describe Bill O'Reilly culture at Fox https://t.co/C35Nxswnsq https://t.co/dTSioL5GWI
2017-04-20 19:32:35,Women describe Bill O'Reilly culture at Fox https://t.co/nJS5QFfeIb https://t.co/zVj1aGNVVx
2017-04-20 19:32:34,Women describe Bill O'Reilly culture at Fox https://t.co/JjXPMZmv0D https://t.co/8iIDFJkMjH
2017-04-20 19:32:33,Women describe Bill O'Reilly culture at Fox https://t.co/Qt5W05WOUw https://t.co/kR5QjKuSCH
2017-04-20 19:32:32,Women describe Bill O'Reilly culture at Fox https://t.co/5g28k1o0tL https://t.co/9i2FqL4LOi
2017-04-20 19:32:32,Women describe Bill O'Reilly culture at Fox https://t.co/66Nez6vfAd https://t.co/EDBxA3Ettg
2017-04-20 19:32:31,Women describe Bill O'Reilly culture at Fox https://t.co/92vJpZ87zs https://t.co/9Hx1crXh6V
2017-04-20 19:32:30,Women describe Bill O'Reilly culture at Fox: Female commentators share their experiences working at Fox News. https://t.co/ZlCQJQ2TdA
2017-04-20 19:32:30,Women describe Bill O'Reilly culture at Fox https://t.co/a63e4gBHdI
2017-04-20 19:32:29,Women describe Bill O'Reilly culture at Fox https://t.co/vVHCJXJNNQ https://t.co/ikXZUH0gNX
2017-04-20 19:32:29,Women describe Bill O'Reilly culture at Fox https://t.co/DZaKShgQvn - @CNN
2017-04-20 19:32:28,Women describe Bill O'Reilly culture at Fox https://t.co/VryQZZzr1v https://t.co/Bj2LIJAQ6s
2017-04-20 19:32:28,Women describe Bill O'Reilly culture at Fox https://t.co/swZdlvAYMh https://t.co/8Gcmyi9kmB
2017-04-20 19:32:27,Women describe Bill O'Reilly culture at Fox https://t.co/ukHR6mccDV #News https://t.co/FDtFgOwDY6
2017-04-20 19:32:27,Women describe Bill O'Reilly culture at Fox https://t.co/OasXVddyC1 https://t.co/Gk2jNQ6M5w
2017-04-20 19:32:25,Women describe Bill O'Reilly culture at Fox https://t.co/3Er3vMYUIa
2017-04-20 19:32:25,Women describe Bill O'Reilly culture at Fox https://t.co/ni5b3N0FqW https://t.co/N4dk6RY1mn
2017-04-20 19:32:25,Women describe Bill O'Reilly culture at Fox https://t.co/ECQxOSVeNr https://t.co/I8z9ovFJfu
2017-04-20 19:32:24,Women describe Bill O'Reilly culture at Fox https://t.co/SUWh5osrA2 #packagingplusmn https://t.co/IVFF5bTYY6
2017-04-20 19:32:24,#News Women describe Bill O'Reilly culture at Fox https://t.co/3B7IL2HpnK https://t.co/hKCaOdIDsk
2017-04-20 19:32:23,Women describe Bill O'Reilly culture at Fox https://t.co/ScxKsvRbjB https://t.co/CLVc8LU4V7
2017-04-20 19:32:21,Women describe Bill O'Reilly culture at Fox https://t.co/q54R3WpS3D
2017-04-20 19:32:19,Women describe Bill O'Reilly culture at Fox https://t.co/f7g7OCTtk8 https://t.co/iX837zwp7J
2017-04-20 19:32:15,Women describe Bill O'Reilly culture at Fox https://t.co/fIddlRDxTS #urbantrees https://t.co/3dSxCdpPCg
2017-04-20 19:31:02,7 Better Questions To Ask Interviewers Than “How’s Your Work Culture?” #HR #interviewing https://t.co/ax0HPJJXFR https://t.co/7vVKPMkYsf
2017-04-20 19:30:56,"Q&amp;A with Microsoft CEO Satya Nadella: On artificial intelligence, work culture, and what's next https://t.co/o1o97hoEoA"
2017-04-20 19:30:35,Momentum growing for employers to change the culture on #MentalHealth at work. https://t.co/6mqaCC4wlE… https://t.co/q1EUJ5zQeU
2017-04-20 19:29:07,Don't let recruiters pull a fast one on you! @FastCompany with 7 questions to ask because #culturematters… https://t.co/0xv1mdrDf4
2017-04-20 19:28:12,"Megan McArdle likes to tell liberals that boycotts don't work. That might be why she insinuated ""culture"" made advertisers dump O'Reilly."
2017-04-20 19:27:44,“Getting away from the daily grind” is a good solution to #communication problems in the office: https://t.co/pXUMr0Ku6i #rewardtrip
2017-04-20 19:26:29,@InalienableUSA @SenSanders I'm doing fine. Work smarter not harder. I was raised in 'protestant work ethic' cultur… https://t.co/0FffxBJPD7
2017-04-20 19:25:55,It's 420 so I'm going to go buy a pax pen after work today for the culture
2017-04-20 19:22:14,Reward trips and corporate culture: Why you should travel outside of work with your employees - NetGain IT https://t.co/EkK2isiYqe
2017-04-20 19:22:01,7 Better Questions To Ask Interviewers Than “How’s Your Work Culture?” https://t.co/Xj48tgFfVs
2017-04-20 19:20:55,@xxl @xxlmusic MAKE A REAL IMPACT ON THE #CULTURE @RealReedDollaz #The10thPick #xxl #work #freshmancover #philly #dolladayent #nocpromo
2017-04-20 19:20:55,@xxl @xxlmusic MAKE A REAL IMPACT ON THE #CULTURE @RealReedDollaz #The10thPick #xxl #work #freshmancover #philly #dolladayent #nocpromo
2017-04-20 19:15:16,"7 Better Questions To Ask Interviewers Than ""How's Your Work Culture?"" ... @FastCompany by: Emily Moore https://t.co/0tRHtUL8vY"
2017-04-20 19:13:35,CNN&gt; Women describe 'Bill O'Reilly culture' at Fox: Female commentators share their… https://t.co/LBvs78zfFB
2017-04-20 19:13:21,Women describe 'Bill O'Reilly culture' at Fox https://t.co/tOFmRIxZRS
2017-04-20 19:12:35,Women describe 'Bill O'Reilly culture' at Fox https://t.co/J53q4R0ABq
2017-04-20 19:12:10,A Quarter Of Millennials Living At Home Neither Work Nor Study https://t.co/WHVxE60vOa #BureauoftheCensus… https://t.co/ETbCMxdeef
2017-04-20 19:09:15,Read about me and my work at Punchdrunk making future tech stuff with them : https://t.co/t0nC5ccXe6 … #digital #theatre #gamedev
2017-04-20 19:07:37,7 Better Questions To Ask Interviewers Than “How’s Your Work Culture?” https://t.co/73D3pH6Bxc
2017-04-20 19:06:24,Have you communicated what a new culture means for employees' day-to-day work? You need to. https://t.co/OABrL99QGO… https://t.co/95s7FES7Nq
2017-04-20 19:06:02,5 Ways to Accelerate #Productivity w/ a Positive #WorkCulture https://t.co/9pdbtHvqVM via @shaylaprice @trello https://t.co/YcWuplw9WU
2017-04-20 19:05:43,Proud of @ForumOne's work on the Smithsonian National Museum of African American History &amp; Culture website. Vote! https://t.co/kdnHsVsWXO
2017-04-20 19:05:18,You have to admire @KarenCivil and what she does! I love her work ethic and her rising influence in the hip hop culture.
2017-04-20 19:02:54,The rewards of marking over the Easter hols! Stunning year 10 work from Lauren and Ava #culture #indianbrides https://t.co/G9LSAvqrFX
2017-04-20 19:01:41,.@kmin explains how company culture now matters more than ever because of transparency &amp; always-on nature of work:… https://t.co/imYQaEdhr1
2017-04-20 19:01:20,Want to work for a fast-growth company with an awesome culture?  We always need more Problem Solvers! https://t.co/rIncVtc0Sm
2017-04-20 19:00:53,"@sapphoattica @AnonymouslyAnna ""Hard work"" culture (can't think of a better phrase) is awful, hate the way we're co… https://t.co/ksm6hBbz4b"
2017-04-20 19:00:35,43 Company Culture Improvement Ideas (That Actually Work) https://t.co/hJOxzXOe0D https://t.co/fc2vkrzHqc
2017-04-20 19:00:01,Improving a toxic workplace does not fall squarely on HR's shoulders. It is every everyone's responsibility. https://t.co/3A1OvoFFvo
2017-04-20 18:58:10,Women describe 'Bill O'Reilly culture' at Fox @CNN https://t.co/mqOrC2uJzT
2017-04-20 18:58:08,@TaraSetmayer I'd tend to agree if an isolated incident but it was decades of inappropriate behavior that created a… https://t.co/2BqAamrIit
2017-04-20 18:55:33,@Babchik @EvCoRadio How are ya FAL?!?! Babs delivered! Hanging this up at work for motivation and inspiration #fal… https://t.co/gzDeVC70pK
2017-04-20 18:55:12,"Good read about peace &amp; warfare in the cyber age https://t.co/3ww5Dt36yc

CFSC's ideas about a culture of peace at: https://t.co/1hon2zSxKP"
2017-04-20 18:51:23,What makes a great work culture? @GoDaddy will weigh in at the Culture &amp; Engagement Conference. @RaganComms https://t.co/wBpmzCgfu8
2017-04-20 18:50:04,@scadigan slayed talk on #culture #transformation. Pure magic. Can I hug the man? Inspired to work better!… https://t.co/CHE79jvfSG
2017-04-20 18:49:03,43 Company Culture Improvement Ideas (That Actually Work) @startupsco @chrisplatts_  https://t.co/AVG076rlKq… https://t.co/FNKvz8sdyS
2017-04-20 18:49:02,#culture 7 Better Questions To Ask Interviewers Than “How's Your Work Culture?” - Fast… https://t.co/BjWhr2WzCK
2017-04-20 18:45:36,"Values and feedback drive culture at Salesforce, which has a suite of high-end perks https://t.co/cqmDgz49oe via @SFBusinessTimes"
2017-04-20 18:45:00,"I like some of these questions, not all - 7 Better Questions To Ask Interviewers Than “How’s Your Work Culture?” https://t.co/VfSZYRASgS"
2017-04-20 18:41:25,Suns out so we gotta blast work all day long for the culture
2017-04-20 18:40:57,I'm an idiot. I thought tomorrow was culture day. I literall work right next to arena and missed it for not knowing it was the 20th smh
2017-04-20 18:40:17,We share 3 powerful tips to building an award-winning culture that can be applied within any organization: https://t.co/DIkkoBPDvx
2017-04-20 18:36:48,Fast Company: 7 better questions to ask interviewers than “how’s your work culture?”… https://t.co/LH6J1wKMOj… https://t.co/rbhj0JGo3o
2017-04-20 18:34:58,"@BraddJaffy I'm not surprised, but if that's not symbolic of their totally toxic and misogynistic work culture, I can't think of what is."
2017-04-20 18:34:57,8th grade French students at the Museum of Work and Culture. https://t.co/EYoYbsUeNF
2017-04-20 18:34:46,Salute to a solid brother putting in work!✊🏾 @Mysonne #hiphop #culture #music #newgeneration… https://t.co/oVr6lOq3bG
2017-04-20 18:30:43,"Workplace culture, Much talked about, little action taken https://t.co/HmEtDiLjxS"
2017-04-20 18:30:37,"""I now feel #confident in my ability to integrate into a new work culture bringing in my own style of management"" https://t.co/gLwdeHmBXe"
2017-04-20 18:30:03,"Social spaces are inherently #dynamic. At the #spatial level, they can be adapted to any #company and #work culture… https://t.co/weXDtdezTt"
2017-04-20 18:29:43,Mormon History and Culture : Temple adoptions were part of LDS evolution toward genealogy work : https://t.co/5XD4SC04EF
2017-04-20 18:27:17,Consider how you can point back to own resources when you are engaged in collaborative projects &amp; work in institution culture. #dplafest
2017-04-20 18:25:02,Values and feedback drive culture at Salesforce https://t.co/C6NjSwPqlk #HR #Workplace https://t.co/C3swsJFOWC
2017-04-20 18:23:40,"Come work with me at @SproutSocial! ""A+ culture, great people, great leadership, the team is very down to earth."" https://t.co/leossBCW0T"
2017-04-20 18:23:32,7 better questions to ask interviewers than “how’s your work culture?” https://t.co/Afe22n5gm7 https://t.co/tunkSjlLWV
2017-04-20 18:23:02,"Exhibition of work by Martha Cooper photographer of #Graffiti, Games and Hip-Hop Culture https://t.co/nPhzplKhUk vi… https://t.co/0PJt8ueadc"
2017-04-20 18:20:55,@Firoen Consider the work culture... am working  in a jap company now.. sucks. But if you can find a non jap place it's a pretty decent deal
2017-04-20 18:18:57,7 better questions to ask interviewers than “how’s your work culture?” https://t.co/g0SdbGynbp https://t.co/oq3u8jAn2X
2017-04-20 18:17:14,7 better questions to ask interviewers than “how’s your work culture?” https://t.co/4motBbUVJq https://t.co/FrCO6OC48l FastCompany
2017-04-20 18:16:02,"A3: All of these policies can work together to create a culture of health, safety, and #physicalactivity #vzchat"
2017-04-20 18:15:04,7 better questions to ask interviewers than “how’s your work culture?” https://t.co/1ECoMwUXYG https://t.co/zgNtJOmbM7
2017-04-20 18:13:33,A1: We must work to change culture of our society to one that values safety &amp; life above speed &amp; convenience- will… https://t.co/Y4lNzRZiWW
2017-04-20 18:12:46,"In our work for equity, we must recognize that issues of race, culture, and justice lie on top of issues of identity and trauma. #healfirst"
2017-04-20 18:12:00,#WATCH Rachael Leigh Cook Remake 'Brain on Drugs' Ad for #4/20. The #warondrugs doesn't work. https://t.co/JSgyvoT1o3 via @DrugPolicyOrg
2017-04-20 18:11:03,"Q&amp;A with Microsoft CEO Satya Nadella: On artificial intelligence, work culture, and what’s next – Business Insider https://t.co/TIYbpa6GJI"
2017-04-20 18:05:48,"LOOK: What Is a Talent Pipeline? | Architect Magazine | Work-Life Balance, Recruiting, Hiring, Company Culture https://t.co/yGGCK3HAIF"
2017-04-20 18:05:41,Culture-change in the work environment is no easy task! Check out this guide to help guide you through the process!… https://t.co/IcQMk7I5SV
2017-04-20 18:02:30,#diversityfirst https://t.co/Vc98sEUZl7 vCom: Pride in happy staff in #tech! Awarded #4 best place to work #Bay... https://t.co/37H16fOQ1f
2017-04-20 18:01:45,7 Better Questions To Ask Interviewers Than “How’s Your Work Culture?” https://t.co/O5mWbfZSle
2017-04-20 18:00:10,"Our talented Motion Grapher, @hellobanganga, created a set of icons that reflect our work culture perfectly.… https://t.co/yHB9mTTJtO"
2017-04-20 17:58:17,"Los Angeles–based artist Michael Williams on painting, the use of allegory in his work, Instagram culture, and more… https://t.co/kX20CxCrwk"
2017-04-20 17:57:48,So excited for @scadigan to take the stage to talk about #culture as a #competitiveadvantage &amp; his work at… https://t.co/99Js9ls1Vo
2017-04-20 17:55:47,"My pictures do numbers, I aint afraid to be cocky bout my work. But Im just tryna expose the beauty of the car cult… https://t.co/Wx9vsf8ftL"
2017-04-20 17:55:41,I feel your analogy will work with anyone who listens to music. https://t.co/D7xijCaDSN
2017-04-20 17:55:41,I feel your analogy will work with anyone who listens to music. https://t.co/yBnXc8tk6p
2017-04-20 17:53:03,43 Company Culture Improvement Ideas (That Actually Work) @startupsco @chrisplatts_  https://t.co/0GCTdLO8Ul… https://t.co/6U4q9COArp
2017-04-20 17:51:20,"Change work culture, make 
people feel secure : Yogi to cops https://t.co/DvPv1Ix9Xe"
2017-04-20 17:50:44,Be a part of a strong culture of FUN! Looking to be in a fast-paced work environment? Join the team at McNak!… https://t.co/szU5sXKuym
2017-04-20 17:48:18,I worked for a company exactly like this. Also why people don't want to stay in New York. Work culture is crap https://t.co/8VGTLSX2vI
2017-04-20 17:48:10,.@Clever_Network .@CentrSexCulture We'll continue talking up our work: culture-making &amp;preservation! All that links… https://t.co/Vf4erKcaU4
2017-04-20 17:48:04,"Work for a Glassdoor ""Best Place to Work"" 2016 company!  You will love our culture, our people, our clients, our fam…https://t.co/j8I8n579hp"
2017-04-20 17:46:50,"Not surprised culture, work/life balance are top concerns in #millenials law firm job choice, but not pay?: https://t.co/ilFAryIVjS"
2017-04-20 17:44:06,Conestoga High School's Latino Culture Club donated $500 the students raised themselves. TY for your hard work and… https://t.co/LCxE8WBWKA
2017-04-20 17:43:25,"@elianayjohnson Although a better work place and culture is also good, if not necessary, for the business."
2017-04-20 17:42:22,Great scenario work at #pdw today. Learning Culture = learning from all incidents &amp; near misses from across UK. SomParNHS
2017-04-20 17:41:54,Heard a guy say that bc they work at fox they shouldn't be protected from the abhorrent culture of the network -- they asked for this...
2017-04-20 17:41:46,Great scenario work at #pdw today. Learning Culture = learning from all incidents &amp; near misses from across UK. @SomParNHS
2017-04-20 17:37:50,@bws080208 @FoxNews The men I work with do not behave inappropriately because company policy dictates a culture of… https://t.co/1biaBKiJWg
2017-04-20 17:36:09,"1,💿💿💿,💿💿💿 Hard Work &amp; Dedication!!!! @migos Platinum Album ""CULTURE""… https://t.co/OOwBTiRXlt"
2017-04-20 17:30:16,Props to friend &amp; fellow @StOlaf grad @caseycarl21 on his impact @Target. Leading innovation &amp; culture change work… https://t.co/OzaeJlEbPY
2017-04-20 17:30:02,64% of #millennials won’t work for a company that doesn’t have strong #CSR. https://t.co/tXarAYr65B Come chat w/ us—Booth 433 #BenefitsConf
2017-04-20 17:30:00,@IndiaToday So Pro kannada group does what for the language. By just protesting nothing work towards luv for culture
2017-04-20 17:29:04,Q: How can we work to increase cross-campus collaboration on #sustainability?  A: Working on creating a culture that allows for this.
2017-04-20 17:26:13,43 Company Culture Improvement Ideas (That Actually Work) @startupsco @chrisplatts_  https://t.co/9oFlIHEkTu… https://t.co/edpOXSd6Va
2017-04-20 17:25:16,6 Toxic Work Habits That Will Kill Your Office Culture https://t.co/hkWh49RGvx
2017-04-20 17:25:03,"Interested in sci-fi? Speculative futures &amp; their impact on tech, policy, and culture? Do work in this field? Check… https://t.co/ImhyeViBqQ"
2017-04-20 17:21:23,Ok. I'm gonna say it. I don't like Italian Coffee Culture. It doesn't work and it isn't a culture. SOOOO glad I got that off my chest!
2017-04-20 17:21:14,7 Better Questions To Ask Interviewers Than “How’s Your Work Culture?” #Boomers @fastcompany https://t.co/e1m5B8iNoa
2017-04-20 17:20:03,Belonging and Cross-Culture Ensemble Work has registered for #hff17! https://t.co/8QHkWnNHxd
2017-04-20 17:19:19,"""Given what I have said about US culture not being comfortable with group work, how will we ever come to take teami… https://t.co/aWDaomGukt"
2017-04-20 17:18:22,#culture 7 Better Questions To Ask Interviewers Than “How's Your Work Culture?” - Fast… https://t.co/qTn8BvHM6V
2017-04-20 17:15:06,Why a cooperative work culture can be bad for star performers | BPS Research Digest https://t.co/JsscrwCpT7
2017-04-20 17:15:05,@Carlste30_ SDF are not the rebels. ISIS &amp; Nusra are. It took something as bad as ISIS to bridge some of the divide… https://t.co/MRtlhyUwtz
2017-04-20 17:14:01,@ArsalaiH @i_KAN_love I'd be down to work on this and old school security culture for activists.
2017-04-20 17:12:06,Visited CustomInk in DC today! Company culture at work.  Love the Space theme Peep Dioramas. For bottom line succes… https://t.co/6VOjwmIsEv
